ID,Name,Smiles
HSDB1796,ETHYLDIETHANOLAMINE,CCN(CCO)CCO
HSDB1798,ETHYLENEDIAMINE,C(CN)N
HSDB1799,ETHYLENEIMINE,C1CN1
HSDB1800,ETHYLENEUREA,C1CNC(=O)N1
HSDB1801,ETHYLESTRENOL,CCC1(CCC2C1(CCC3C2CCC4=CCCCC34)C)O
HSDB1802,ETHYLNITROSOBIURET,CCN(C(=O)NC(=O)N)N=O
HSDB1803,ETHYLPARABEN,CCOC(=O)C1=CC=C(C=C1)O
HSDB1804,ETHYLPHENYLDICHLOROSILANE,CC[Si](C1=CC=CC=C1)(Cl)Cl
HSDB1805,2-(ETHYLTHIO)ETHANOL,CCSCCO
HSDB1806,ETHYLTHIOPERAZINE,CCSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C
HSDB1807,ETHYLXANTHATE,CCOC(=S)S
HSDB1808,ETHYNODIOL,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(CCC34)O
HSDB1809,ETICYCLIDINE,CCNC1(CCCCC1)C2=CC=CC=C2
HSDB1810,ETOCRYLENE,CCOC(=O)C(=C(C1=CC=CC=C1)C2=CC=CC=C2)C#N
HSDB1811,ETOPOSIDE,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
HSDB1812,ETORPHINE,CCCC(C)(C1CC23C=CC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)C)OC)O
HSDB1813,ETOXAZOLE,CCOC1=C(C=CC(=C1)C(C)(C)C)C2COC(=N2)C3=C(C=CC=C3F)F
HSDB1814,ETRETINATE,CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C(=C(C=C1C)OC)C)C
HSDB1815,ETRIDIAZOLE,CCOC1=NC(=NS1)C(Cl)(Cl)Cl
HSDB1816,ETRIMFOS,CCC1=NC(=CC(=N1)OP(=S)(OC)OC)OCC
HSDB1817,EUGENOL,COC1=C(C=CC(=C1)CC=C)O
HSDB1818,EVEROLIMUS,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OCCO)C)C)O)OC)C)C)C)OC
HSDB1819,EXEMESTANE,CC12CCC3C(C1CCC2=O)CC(=C)C4=CC(=O)C=CC34C
HSDB1820,EXENATIDE,CCC(C)C(C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(=O)N)C(=O)NCC(=O)NCC(=O)N3CCCC3C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(C)C(=O)N4CCCC4C(=O)N5CCCC5C(=O)N6CCCC6C(=O)NC(CO)C(=O)N)NC(=O)C(CC7=CC=CC=C7)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CCC(=O)N)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC8=CC=CC=C8)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(CC9=CNC=N9)N
HSDB1821,EZETIMIBE,C1=CC(=CC=C1C2C(C(=O)N2C3=CC=C(C=C3)F)CCC(C4=CC=C(C=C4)F)O)O
HSDB1822,EZOGABINE,CCOC(=O)NC1=C(C=C(C=C1)NCC2=CC=C(C=C2)F)N
HSDB1823,FALCARINOL,CCCCCCCC=CCC#CC#CC(C=C)O
HSDB1824,FAMCICLOVIR,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C
HSDB1825,FAMOTIDINE,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N
HSDB1826,FAMOXADONE,CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4
HSDB1827,FAMPHUR,CN(C)S(=O)(=O)C1=CC=C(C=C1)OP(=S)(OC)OC
HSDB1828,FARNESOL,CC(=CCCC(=CCCC(=CCO)C)C)C
HSDB1829,FENAMIPHOS,CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)SC)C
HSDB1830,FENAZAQUIN,CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32
HSDB1831,FENCLONINE,C1=CC(=CC=C1CC(C(=O)O)N)Cl
HSDB1832,FENETYLLINE,CC(CC1=CC=CC=C1)NCCN2C=NC3=C2C(=O)N(C(=O)N3C)C
HSDB1834,FENHEXAMID,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl
HSDB1835,FENITROTHION,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-]
HSDB1836,FENNEL,CCCCCCCCCCC/C=C/CCCCC(=O)O.C/C=C/C1=CC=C(C=C1)OC.CC1=C(C=C2CCC(OC2=C1C)(C)CCCC(C)CCCC(C)CCCC(C)C)O
HSDB1837,FENOFIBRATE,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
HSDB1838,FENOPROFEN,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O
HSDB1839,FENOXAPROP-ETHYL,CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl
HSDB1840,FENOXYCARB,CCOC(=O)NCCOC1=CC=C(C=C1)OC2=CC=CC=C2
HSDB1841,FENPROPATHRIN,CC1(C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C
HSDB1842,FENPYROXIMATE,CC1=NN(C(=C1C=NOCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C
HSDB1843,FENSULFOTHION,CCOP(=S)(OCC)OC1=CC=C(C=C1)S(=O)C
HSDB1844,FENTANYL,CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3
HSDB1845,FENTHION,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC
HSDB1846,FENURON,CN(C)C(=O)NC1=CC=CC=C1
HSDB1848,FERBAM,CN(C)C(=S)[S-].CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Fe+3]
HSDB1849,FERRIC,C1[C@@H](C(=O)OC[C@@H](C(=O)OC[C@@H](C(=O)O1)NC(=O)C2=C(C(=CC=C2)[O-])[O-])NC(=O)C3=C(C(=CC=C3)[O-])[O-])NC(=O)C4=C(C(=CC=C4)[O-])[O-].[Fe+3]
HSDB1850,FEXOFENADINE,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O
HSDB1851,FINASTERIDE,CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C
HSDB1852,FIPRONIL,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F
HSDB1853,FLAZASULFURON,COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(C=CC=N2)C(F)(F)F)OC
HSDB1854,FLIBANSERIN,C1CN(CCN1CCN2C3=CC=CC=C3NC2=O)C4=CC=CC(=C4)C(F)(F)F
HSDB1855,FLOCOUMAFEN,C1C(CC2=CC=CC=C2C1C3=C(C4=CC=CC=C4OC3=O)O)C5=CC=C(C=C5)OCC6=CC=C(C=C6)C(F)(F)F
HSDB1856,FLONICAMID,C1=CN=CC(=C1C(F)(F)F)C(=O)NCC#N
HSDB1857,FLORANTYRONE,C1=CC2=C3C(=C1)C4=C(C3=CC=C2)C=C(C=C4)C(=O)CCC(=O)O
HSDB1858,FLORASULAM,COC1=NC=C(C2=NC(=NN21)S(=O)(=O)NC3=C(C=CC=C3F)F)F
HSDB1859,FLOXURIDINE,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O
HSDB1860,FLUAZIFOP-BUTYL,CCCCOC(=O)C(C)OC1=CC=C(C=C1)OC2=NC=C(C=C2)C(F)(F)F
HSDB1861,FLUAZINAM,C1=C(C=NC(=C1Cl)NC2=C(C=C(C(=C2[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F
HSDB1862,FLUBENDIAMIDE,CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C
HSDB1863,FLUCARBAZONE-SODIUM,CN1C(=NN(C1=O)C(=O)[N-]S(=O)(=O)C2=CC=CC=C2OC(F)(F)F)OC.[Na+]
HSDB1864,FLUCHLORALIN,CCCN(CCCl)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-]
HSDB1865,FLUCONAZOLE,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O
HSDB1866,FLUCYTHRINATE,CC(C)C(C1=CC=C(C=C1)OC(F)F)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3
HSDB1867,FLUCYTOSINE,C1=NC(=O)NC(=C1F)N
HSDB1868,FLUDARABINE,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)O)F)N
HSDB1869,FLUDIOXONIL,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N
HSDB1870,FLUDROCORTISONE,CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C(=O)CO)O)C)O)F
HSDB1871,FLUENETIL,C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)OCCF
HSDB1872,FLUFENACET,CC(C)N(C1=CC=C(C=C1)F)C(=O)COC2=NN=C(S2)C(F)(F)F
HSDB1873,FLUFENOXURON,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=C(C=C(C=C2)OC3=C(C=C(C=C3)C(F)(F)F)Cl)F)F
HSDB1874,FLUMEQUINE,CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O
HSDB1875,FLUMETHIAZIDE,C1=C(C(=CC2=C1NC=NS2(=O)=O)S(=O)(=O)N)C(F)(F)F
HSDB1876,FLUMETSULAM,CC1=NC2=NC(=NN2C=C1)S(=O)(=O)NC3=C(C=CC=C3F)F
HSDB1877,FLUMIOXAZIN,C#CCN1C(=O)COC2=CC(=C(C=C21)N3C(=O)C4=C(C3=O)CCCC4)F
HSDB1878,FLUNITRAZEPAM,CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F
HSDB1879,FLUOCINOLONE,CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CC(C4=CC(=O)C=CC43C)F)F)O
HSDB1880,FLUOMETURON,CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F
HSDB1881,FLUOPICOLIDE,C1=CC(=C(C(=C1)Cl)C(=O)NCC2=C(C=C(C=N2)C(F)(F)F)Cl)Cl
HSDB1882,FLUORANTHENE,C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4
HSDB1883,FLUORBENSIDE,C1=CC(=CC=C1CSC2=CC=C(C=C2)F)Cl
HSDB1884,FLUORENE,C1C2=CC=CC=C2C3=CC=CC=C31
HSDB1885,FLUORENONE,C1=CC=C2C(=C1)C3=CC=CC=C3C2=O
HSDB1886,FLUORESCEIN,C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)O
HSDB1887,FLUORINE,FF
HSDB1888,FLUOROACETAMIDE,C(C(=O)N)F
HSDB1889,FLUOROURACIL,C1=C(C(=O)NC(=O)N1)F
HSDB1890,FLUOXASTROBIN,CON=C(C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)C4=NOCCO4
HSDB1891,FLUOXETINE,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
HSDB1892,FLUOXYMESTERONE,CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C)O)C)O)F
HSDB1893,FLUPHENAZINE,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO
HSDB1894,FLUPREDNISOLONE,CC12CC(C3C(C1CCC2(C(=O)CO)O)CC(C4=CC(=O)C=CC34C)F)O
HSDB1895,FLURANDRENOLIDE,CC1(OC2CC3C4CC(C5=CC(=O)CCC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C
HSDB1896,FLURAZEPAM,CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F
HSDB1897,FLURIDONE,CN1C=C(C(=O)C(=C1)C2=CC(=CC=C2)C(F)(F)F)C3=CC=CC=C3
HSDB1898,FLUROXYPYR,C(C(=O)O)OC1=NC(=C(C(=C1Cl)N)Cl)F
HSDB1899,FLUTHIACET-METHYL,COC(=O)CSC1=C(C=C(C(=C1)N=C2N3CCCCN3C(=O)S2)F)Cl
HSDB1900,FLUTICASONE,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)SCF)O)C)O)F)C)F
HSDB1901,FLUTOLANIL,CC(C)OC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2C(F)(F)F
HSDB1902,FLUVALINATE,CC(C)C(C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl
HSDB1903,FLUVASTATIN,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F
HSDB1904,FOLIC,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N
HSDB1905,FOLPET,C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl
HSDB1906,FOMESAFEN,CS(=O)(=O)NC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-]
HSDB1907,FONDAPARINUX,COC1C(C(C(C(O1)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)COS(=O)(=O)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C(C(O5)COS(=O)(=O)O)O)O)NS(=O)(=O)O)O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O)NS(=O)(=O)O
HSDB1908,FONOFOS,CCOP(=S)(CC)SC1=CC=CC=C1
HSDB1909,FORAMSULFURON,CN(C)C(=O)C1=C(C=C(C=C1)NC=O)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC
HSDB1910,FORCHLORFENURON,C1=CC=C(C=C1)NC(=O)NC2=CC(=NC=C2)Cl
HSDB1911,FORMALDEHYDE,C=O
HSDB2754,PARAFORMALDEHYDE,C=O
HSDB1912,FORMAMIDE,C(=O)N
HSDB1913,"1,1'-AZOBIS(FORMAMIDE)",C(=O)(N)N=NC(=O)N
HSDB1914,FORMETANATE,CNC(=O)OC1=CC=CC(=C1)N=CN(C)C
HSDB1915,FORMOTEROL,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O
HSDB1916,FORMOTHION,CN(C=O)C(=O)CSP(=S)(OC)OC
HSDB1917,FORMPARANATE,CC1=C(C=CC(=C1)OC(=O)NC)N=CN(C)C
HSDB1918,FOSAMINE,CCOP(=O)(C(=O)N)O
HSDB1919,FOSAMPRENAVIR,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)OP(=O)(O)O)S(=O)(=O)C3=CC=C(C=C3)N
HSDB1920,FOSCARNET,C(=O)(O)P(=O)(O)O
HSDB1921,FOSPHENYTOIN,C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)COP(=O)(O)O)C3=CC=CC=C3
HSDB1922,FOSTHIAZATE,CCC(C)SP(=O)(N1CCSC1=O)OCC
HSDB1923,FOSTHIETAN,CCOP(=O)(N=C1SCS1)OCC
HSDB1924,FOTEMUSTINE,CCOP(=O)(C(C)NC(=O)N(CCCl)N=O)OCC
HSDB1925,FROVATRIPTAN,CNC1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N
HSDB1926,FRUCTOSE,C1C(C(C(C(O1)(CO)O)O)O)O
HSDB3142,SORBOSE,C1C(C(C(C(O1)(CO)O)O)O)O
HSDB1927,FULVESTRANT,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
HSDB1928,FURAN,C1=COC=C1
HSDB1929,FURATHIOCARB,CCCCOC(=O)N(C)SN(C)C(=O)OC1=CC=CC2=C1OC(C2)(C)C
HSDB1930,FURAZOLIDONE,C1COC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-]
HSDB1931,FURFURAL,C1=COC(=C1)C=O
HSDB1932,FUROIN,C1=COC(=C1)C(C(=O)C2=CC=CO2)O
HSDB1933,FUROSEMIDE,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl
HSDB1934,FURYLFURAMIDE,C1=COC(=C1)C(=CC2=CC=C(O2)[N+](=O)[O-])C(=O)N
HSDB1935,FUSARENON,CC1=CC2C(C(C1=O)O)(C3(C(C(C(C34CO4)O2)O)OC(=O)C)C)CO
HSDB1936,FUSARIN,CC=C(C)C=C(C)C=C(C)C=CC=C(C)C(=O)C12C(O1)C(NC2=O)(CCO)O
HSDB1937,GABAPENTIN,C1CCC(CC1)(CC(=O)O)CN
HSDB1938,GADOBUTROL,C1CN(CCN(CCN(CCN1CC(=O)[O-])CC(=O)[O-])[C@H](CO)[C@@H](CO)O)CC(=O)[O-].[Gd+3]
HSDB1939,GADODIAMIDE,CNC(=O)CN(CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3]
HSDB1940,GADOPENTETATE,C(CN(CC(=O)O)CC(=O)[O-])N(CCN(CC(=O)O)CC(=O)[O-])CC(=O)[O-].[Gd+3]
HSDB1941,GADOTERATE,C1CN(CCN(CCN(CCN1CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3]
HSDB1942,GADOTERIDOL,CC(CN1CCN(CCN(CCN(CC1)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])O.[Gd+3]
HSDB1943,GADOVERSETAMIDE,COCCNC(=O)CN(CCN(CCN(CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3]
HSDB1944,GALANTAMINE,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O
HSDB1945,GALAXOLIDE,CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C
HSDB1946,GALLAMINE,CCN(CC)CCOC1=C(C(=CC=C1)OCCN(CC)CC)OCCN(CC)CC
HSDB1947,GAMMA-AMANITIN,CCC(C)C1C(=O)NCC(=O)NC2CS(=O)C3=C(CC(C(=O)NCC(=O)N1)NC(=O)C(NC(=O)C4CC(CN4C(=O)C(NC2=O)CC(=O)N)O)C(C)C(C)O)C5=C(N3)C=C(C=C5)O
HSDB1948,GANCICLOVIR,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N
HSDB1949,GELATIN,CNC[C@@H](C1=CC(=C(C=C1)O)O)O.Cl
HSDB1950,GELSEMINE,CN1CC2(C3CC4C5(C2C1C3CO4)C6=CC=CC=C6NC5=O)C=C
HSDB1951,GEMCITABINE,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
HSDB1952,GEMFIBROZIL,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O
HSDB1953,GEMIFLOXACIN,CON=C1CN(CC1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F
HSDB1954,GENISTEIN,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O
HSDB1955,GENTAMICIN,CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC
HSDB1956,GERANIOL,CC(=CCCC(=CCO)C)C
HSDB2573,NEROL,CC(=CCCC(=CCO)C)C
HSDB1957,GESTODENE,CCC12CCC3C(C1C=CC2(C#C)O)CCC4=CC(=O)CCC34
HSDB1958,GLENBAR,COC(=O)C1=C(C(=C(C(=C1Cl)Cl)C(=O)SC)Cl)Cl
HSDB1959,GLUCAGON,CC(C)CC(C(=O)NC(CCSC)C(=O)NC(CC(=O)N)C(=O)NC(C(C)O)C(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CCC(=O)N)NC(=O)C(C(C)C)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C(C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC5=CC=C(C=C5)O)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC6=CC=CC=C6)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)N)NC(=O)C(CO)NC(=O)C(CC7=CN=CN7)N
HSDB1960,GLUCONOLACTONE,C(C1C(C(C(C(=O)O1)O)O)O)O
HSDB1961,GLUCOSAMINE,C(C1C(C(C(C(O1)O)N)O)O)O
HSDB1962,GLUFOSFAMIDE,C(CCl)NP(=O)(NCCCl)OC1C(C(C(C(O1)CO)O)O)O
HSDB1963,GLUFOSINATE-AMMONIUM,CP(=O)(CCC(C(=O)O)N)O.N
HSDB1964,GLUTAMINE,C(CC(=O)N)C(C(=O)O)N
HSDB1965,GLUTARALDEHYDE,C(CC=O)CC=O
HSDB1966,GLUTETHIMIDE,CCC1(CCC(=O)NC1=O)C2=CC=CC=C2
HSDB1967,GLYCERIN,C(C(CO)O)O
HSDB1968,GLYCEROL,C(C(CO)O)O
HSDB1969,GLYCERYL,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-]
HSDB2599,NITROGLYCERIN,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-]
HSDB1970,GLYCIDALDEHYDE,C1C(O1)C=O
HSDB1971,GLYCIDAMIDE,C1C(O1)C(=O)N
HSDB1972,GLYCIDOL,C1C(O1)CO
HSDB1973,GLYCIDYL,CCC=CCC=CCC=CCCCCCCCC(=O)OCC1CO1
HSDB1974,GLYCINE,C(C(=O)O)N
HSDB1975,GLYCOLONITRILE,C(C#N)O
HSDB1976,GLYCYRRHIZIN,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C
HSDB1977,GLYOXAL,C(=O)C=O
HSDB1978,GLYPHOSATE,C(C(=O)O)NCP(=O)(O)O
HSDB1979,GOITRIN,C=CC1CNC(=S)O1
HSDB1980,GOSERELIN,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6
HSDB1981,GOSSYPLURE,CCCCC=CCCC=CCCCCCCOC(=O)C
HSDB1982,GOSSYPOL,CC1=CC2=C(C(=C(C(=C2C(C)C)O)O)C=O)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)O)C(C)C)O)O
HSDB1983,GRAYANOTOXIN,CC1C2CCC3C(C2(CC(C4(C1CC(C4(C)C)O)O)O)CC3(C)O)O
HSDB1984,GRISEOFULVIN,CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC
HSDB1985,GUAIFENESIN,COC1=CC=CC=C1OCC(CO)O
HSDB1986,GUANABENZ,C1=CC(=C(C(=C1)Cl)C=NN=C(N)N)Cl
HSDB2074,ICODEXTRIN,C1=CC(=C(C(=C1)Cl)C=NN=C(N)N)Cl
HSDB1987,GUANADREL,C1CCC2(CC1)OCC(O2)CN=C(N)N
HSDB1988,GUANETHIDINE,C1CCCN(CCC1)CCN=C(N)N
HSDB1989,GUANIDINE,C(=N)(N)N
HSDB1990,"N,N'-BIS(2-METHYLPHENYL)GUANIDINE",CC1=CC=CC=C1NC(=NC2=CC=CC=C2C)N
HSDB1991,GUANINE,C1=NC2=C(N1)C(=O)NC(=N2)N
HSDB1992,GYMNODIMINE,CC1CC2CCC(C(=CC3C(=C(CCC34CCCN=C4CCC=C(C1O2)C)C5C=C(C(=O)O5)C)C)C)O
HSDB1993,GYROMITRIN,CC=NN(C)C=O
HSDB1994,HALOFENOZIDE,CC(C)(C)N(C(=O)C1=CC=CC=C1)NC(=O)C2=CC=C(C=C2)Cl
HSDB1995,HALOPERIDOL,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F
HSDB1997,HARMALINE,CC1=NCCC2=C1NC3=C2C=CC(=C3)OC
HSDB1998,HC,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O
HSDB2050,HYDROCORTISONE,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O
HSDB1999,HELENALIN,CC1CC2C(C(C3(C1C=CC3=O)C)O)C(=C)C(=O)O2
HSDB2001,HEMATOXYLIN,C1C2=CC(=C(C=C2C3C1(COC4=C3C=CC(=C4O)O)O)O)O
HSDB2003,HEPTACHLOR,C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl
HSDB2004,HEPTACHLORODIBENZO-P-DIOXIN,C1=C2C(=C(C(=C1Cl)Cl)Cl)OC3=C(O2)C(=C(C(=C3Cl)Cl)Cl)Cl
HSDB2005,HEPTENOPHOS,COP(=O)(OC)OC1=C(C2C1CC=C2)Cl
HSDB2006,HEROIN,CC(=O)OC1C=CC2C3CC4=C5C2(C1OC5=C(C=C4)OC(=O)C)CCN3C
HSDB2007,HEXABROMOBENZENE,C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)Br
HSDB2008,"HEXACHLORO-1,3-BUTADIENE",C(=C(Cl)Cl)(C(=C(Cl)Cl)Cl)Cl
HSDB2009,HEXACHLOROACETONE,C(=O)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl
HSDB2010,HEXACHLOROBENZENE,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)Cl
HSDB2012,HEXACHLOROCYCLOPENTADIENE,C1(=C(C(C(=C1Cl)Cl)(Cl)Cl)Cl)Cl
HSDB2013,HEXACHLORODIBENZO-P-DIOXIN,C1=C2C(=CC(=C1Cl)Cl)OC3=C(O2)C(=C(C(=C3Cl)Cl)Cl)Cl
HSDB2014,HEXACHLOROETHANE,C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl
